clave,squad_id,team_slug,seccion_album,equipo,dorsal,posicion,posicion_slug,rol,rol_slug,nombre,apodo,nombre_pila,apellidos,fecha_nacimiento,lugar_nacimiento,pais,altura_cm,peso_kg,internacional,activo,cedido,cedido_fuera,foto_url,foto_grande_url,foto_cuadrada_url,person_id,opta_id,temporada
real-sociedad-84807,84807,real-sociedad,REAL SOCIEDAD,Real Sociedad,10,Delantero,delantero,Jugador,jugador,Mikel Oyarzabal,Oyarzabal,Mikel,Oyarzabal,1997-04-21,Eibar,ES,181,79,false,true,false,false,https://assets.laliga.com/squad/2026/t188/p219000/512x556/p219000_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/p219000/1024x1113/p219000_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/p219000/512x512/p219000_t188_2026_0_002_000.jpg,3861,p219000,2026
real-sociedad-84815,84815,real-sociedad,REAL SOCIEDAD,Real Sociedad,27,Delantero,delantero,Jugador,jugador,Gorka Carrera,Carrera,Gorka,Carrera,2005-05-15,Errenteria,ES,178,65,false,true,false,false,https://assets.laliga.com/squad/2026/t188/p632509/512x556/p632509_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/p632509/1024x1113/p632509_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/p632509/512x512/p632509_t188_2026_0_002_000.jpg,40948,p632509,2026
real-sociedad-84817,84817,real-sociedad,REAL SOCIEDAD,Real Sociedad,,Segundo entrenador,segundo-entrenador,Segundo entrenador,segundo-entrenador,John Maisano,Maisano,John,Maisano,1979-01-06,,AU,,,false,true,false,false,https://assets.laliga.com/squad/2026/t188/man52423/512x556/man52423_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/man52423/1024x1113/man52423_t188_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t188/man52423/512x512/man52423_t188_2026_0_002_000.jpg,45534,man52423,2026
sevilla-fc-84854,84854,sevilla-fc,SEVILLA,Sevilla FC,,Entrenador,entrenador,Entrenador,entrenador,Luis García,Luis Garcia,Luis,García,1972-12-01,Madrid,ES,,,false,true,false,false,https://assets.laliga.com/assets/useful/default-player/512x556/manager_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/manager_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/manager_002.jpeg,49,man39291,2026
sevilla-fc-85943,85943,sevilla-fc,SEVILLA,Sevilla FC,1,Portero,portero,Jugador,jugador,Odysseas Vlachodimos,Odysseas,Odysseas,Vlachodimos,1994-04-26,Stuttgart,GR,188,78,false,true,true,false,https://assets.laliga.com/assets/useful/default-player/512x556/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/male_1_002.jpeg,6254,p111452,2026
sevilla-fc-86277,86277,sevilla-fc,SEVILLA,Sevilla FC,13,Portero,portero,Jugador,jugador,Fran González,Fran González,Fran,González,2005-06-24,León,ES,200,72,false,true,false,false,https://assets.laliga.com/assets/useful/default-player/512x556/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/male_1_002.jpeg,32808,p592988,2026
sevilla-fc-84821,84821,sevilla-fc,SEVILLA,Sevilla FC,33,Portero,portero,Jugador,jugador,Rafael Romero,Rafa Romero,Rafael,Romero,2003-08-07,Jerez de la Frontera,ES,192,75,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p519842/512x556/p519842_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p519842/1024x1113/p519842_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p519842/512x512/p519842_t179_2026_0_002_000.jpg,15766,p519842,2026
sevilla-fc-84823,84823,sevilla-fc,SEVILLA,Sevilla FC,2,Defensa,defensa,Jugador,jugador,Juan Iglesias,Iglesias,Juan,Iglesias,1998-07-03,Valladolid,ES,187,77,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,16539,p464283,2026
sevilla-fc-86125,86125,sevilla-fc,SEVILLA,Sevilla FC,3,Defensa,defensa,Jugador,jugador,Julio Díaz,Julio Díaz,Julio,Díaz,2005-01-10,San Fernando de Henares,ES,174,65,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,45082,p551311,2026
sevilla-fc-84827,84827,sevilla-fc,SEVILLA,Sevilla FC,4,Defensa,defensa,Jugador,jugador,Kike Salas,Kike Salas,Kike,Salas,2002-04-23,Morón de la Frontera,ES,188,80,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p550816/512x556/p550816_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p550816/1024x1113/p550816_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p550816/512x512/p550816_t179_2026_0_002_000.jpg,25514,p550816,2026
sevilla-fc-84833,84833,sevilla-fc,SEVILLA,Sevilla FC,5,Defensa,defensa,Jugador,jugador,Andrés López Gallo,A. Castrin,Andrés,López Gallo,2003-05-26,Riotorto,ES,188,83,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p562922/512x556/p562922_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p562922/1024x1113/p562922_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p562922/512x512/p562922_t179_2026_0_002_000.jpg,25140,p562922,2026
sevilla-fc-84824,84824,sevilla-fc,SEVILLA,Sevilla FC,12,Defensa,defensa,Jugador,jugador,Arouna Sangante,Sangante,Arouna,Sangante,2002-04-12,Mbao,SN,189,76,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,33013,p509285,2026
sevilla-fc-84829,84829,sevilla-fc,SEVILLA,Sevilla FC,17,Defensa,defensa,Jugador,jugador,Gabriel Suazo,Suazo,Gabriel,Suazo,1997-08-09,San Bernardo,CL,178,72,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p213102/512x556/p213102_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p213102/1024x1113/p213102_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p213102/512x512/p213102_t179_2026_0_002_000.jpg,26153,p213102,2026
sevilla-fc-84825,84825,sevilla-fc,SEVILLA,Sevilla FC,22,Defensa,defensa,Jugador,jugador,José Ángel Carmona,Carmona,José Ángel,Carmona,2002-01-29,El Viso del Alcor,ES,184,80,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p545998/512x556/p545998_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p545998/1024x1113/p545998_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p545998/512x512/p545998_t179_2026_0_002_000.jpg,23364,p545998,2026
sevilla-fc-84832,84832,sevilla-fc,SEVILLA,Sevilla FC,23,Defensa,defensa,Jugador,jugador,Marcos do Nascimento Teixeira,Marcao,Marcos,do Nascimento Teixeira,1996-06-05,Londrina,BR,185,80,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p182816/512x556/p182816_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p182816/1024x1113/p182816_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p182816/512x512/p182816_t179_2026_0_002_000.jpg,9704,p182816,2026
sevilla-fc-86828,86828,sevilla-fc,SEVILLA,Sevilla FC,26,Defensa,defensa,Jugador,jugador,Manuel Ángel Castillo,Manuel Ángel,Manuel Ángel,Castillo,2008-06-13,,ES,,,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,47589,p735727,2026
sevilla-fc-84835,84835,sevilla-fc,SEVILLA,Sevilla FC,34,Defensa,defensa,Jugador,jugador,Iker Munoz,Iker Muñoz,Iker,Munoz,2004-01-05,Barcelona,ES,186,69,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p592812/512x556/p592812_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p592812/1024x1113/p592812_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p592812/512x512/p592812_t179_2026_0_002_000.jpg,44915,p592812,2026
sevilla-fc-84830,84830,sevilla-fc,SEVILLA,Sevilla FC,,Defensa,defensa,Jugador,jugador,Fábio Rafael Rodrigues Cardoso,Cardoso,Fábio Rafael,Rodrigues Cardoso,1994-04-19,Águeda,PT,187,82,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p165804/512x556/p165804_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p165804/1024x1113/p165804_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p165804/512x512/p165804_t179_2026_0_002_000.jpg,24069,p165804,2026
sevilla-fc-84840,84840,sevilla-fc,SEVILLA,Sevilla FC,6,Centrocampista,centrocampista,Jugador,jugador,Lucien Agoumé,Agoumé,Lucien,Agoumé,2002-02-09,Yaoundé,FR,185,72,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p468426/512x556/p468426_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p468426/1024x1113/p468426_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p468426/512x512/p468426_t179_2026_0_002_000.jpg,14693,p468426,2026
sevilla-fc-86815,86815,sevilla-fc,SEVILLA,Sevilla FC,8,Centrocampista,centrocampista,Jugador,jugador,Giorgi Kochorashvili,Kochorashvili,Giorgi,Kochorashvili,1999-06-29,Tbilisi,GE,178,74,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,14628,p428798,2026
sevilla-fc-84843,84843,sevilla-fc,SEVILLA,Sevilla FC,14,Centrocampista,centrocampista,Jugador,jugador,Manu Bueno,Manu Bueno,Manu,Bueno,2004-07-27,Jerez de la Frontera,ES,178,73,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p550781/512x556/p550781_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p550781/1024x1113/p550781_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p550781/512x512/p550781_t179_2026_0_002_000.jpg,32013,p550781,2026
sevilla-fc-84836,84836,sevilla-fc,SEVILLA,Sevilla FC,18,Centrocampista,centrocampista,Jugador,jugador,Jon Guridi,Guridi,Jon,Guridi,1995-02-28,Azpeitia,ES,179,64,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,5997,p201178,2026
sevilla-fc-84844,84844,sevilla-fc,SEVILLA,Sevilla FC,27,Centrocampista,centrocampista,Jugador,jugador,Nico Guillén,Nico Guillen,Nico,Guillén,2008-01-30,Huelva,ES,185,75,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,45910,p664217,2026
sevilla-fc-84845,84845,sevilla-fc,SEVILLA,Sevilla FC,39,Centrocampista,centrocampista,Jugador,jugador,Edu Altozano,Edu Altozano,Edu,Altozano,2006-10-17,Sanlúcar de Barrameda,ES,170,65,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p592810/512x556/p592810_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p592810/1024x1113/p592810_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p592810/512x512/p592810_t179_2026_0_002_000.jpg,41254,p592810,2026
sevilla-fc-84850,84850,sevilla-fc,SEVILLA,Sevilla FC,7,Delantero,delantero,Jugador,jugador,Alfon González,Alfon,Alfon,González,1999-05-04,Albacete,ES,172,60,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,7551,p446814,2026
sevilla-fc-86508,86508,sevilla-fc,SEVILLA,Sevilla FC,9,Delantero,delantero,Jugador,jugador,Robbie Ure,Robbie Ure,Robbie,Ure,2004-02-26,Glasgow,GB-SCT,189,70,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,47170,p503537,2026
sevilla-fc-84849,84849,sevilla-fc,SEVILLA,Sevilla FC,10,Delantero,delantero,Jugador,jugador,Gerard Fernández Castellano,Peque,Gerard,Fernández Castellano,2002-10-04,L'Hospitalet de Llobregat,ES,172,66,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p493086/512x556/p493086_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p493086/1024x1113/p493086_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p493086/512x512/p493086_t179_2026_0_002_000.jpg,27906,p493086,2026
sevilla-fc-84838,84838,sevilla-fc,SEVILLA,Sevilla FC,11,Delantero,delantero,Jugador,jugador,Rubén Vargas,Vargas,Rubén,Vargas,1998-08-05,Adligenswil,CH,177,77,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p429534/512x556/p429534_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p429534/1024x1113/p429534_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p429534/512x512/p429534_t179_2026_0_002_000.jpg,17993,p429534,2026
sevilla-fc-84846,84846,sevilla-fc,SEVILLA,Sevilla FC,16,Delantero,delantero,Jugador,jugador,Isaac Romero,Isaac,Isaac,Romero,2000-05-18,Lebrija,ES,184,70,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p610206/512x556/p610206_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p610206/1024x1113/p610206_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p610206/512x512/p610206_t179_2026_0_002_000.jpg,33153,p610206,2026
sevilla-fc-87095,87095,sevilla-fc,SEVILLA,Sevilla FC,19,Delantero,delantero,Jugador,jugador,Lucas Stassin,Stassin,Lucas,Stassin,2004-11-29,,BE,171,81,false,true,true,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,30581,p513530,2026
sevilla-fc-84851,84851,sevilla-fc,SEVILLA,Sevilla FC,21,Delantero,delantero,Jugador,jugador,Chidera Ejuke,Ejuke,Chidera,Ejuke,1998-01-02,Zaria,NG,176,72,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p250437/512x556/p250437_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p250437/1024x1113/p250437_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p250437/512x512/p250437_t179_2026_0_002_000.jpg,15570,p250437,2026
sevilla-fc-84853,84853,sevilla-fc,SEVILLA,Sevilla FC,30,Delantero,delantero,Jugador,jugador,Miguel Sierra,Miguel Sierra,Miguel,Sierra,2004-07-14,Granada,ES,181,70,false,true,false,false,https://assets.laliga.com/squad/2026/t179/p639309/512x556/p639309_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p639309/1024x1113/p639309_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/p639309/512x512/p639309_t179_2026_0_002_000.jpg,34602,p639309,2026
sevilla-fc-86394,86394,sevilla-fc,SEVILLA,Sevilla FC,37,Delantero,delantero,Jugador,jugador,Ibrahima Sow,Ibra,Ibrahima,Sow,2007-01-26,,SN,184,,false,true,false,false,https://assets.laliga.com/squad/2026/t179/default/512x556/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/1024x1113/default_t179_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t179/default/512x512/default_t179_2026_0_002_000.jpg,35176,p550797,2026
sevilla-fc-84856,84856,sevilla-fc,SEVILLA,Sevilla FC,,Segundo entrenador,segundo-entrenador,Segundo entrenador,segundo-entrenador,Pedro Rostoll,Pedro Rostoll,Pedro,Rostoll,1972-12-06,Benidorm,ES,,,false,true,false,false,https://assets.laliga.com/assets/useful/default-player/512x556/manager_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/manager_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/manager_002.jpeg,14911,man54077,2026
valencia-cf-84900,84900,valencia-cf,VALENCIA,Valencia CF,,Entrenador,entrenador,Entrenador,entrenador,Carlos Corberán,Carlos Corberan,Carlos,Corberán,1983-04-07,Valencia,ES,,,false,true,false,false,https://assets.laliga.com/squad/2026/t191/man53715/512x556/man53715_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/man53715/1024x1113/man53715_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/man53715/512x512/man53715_t191_2026_0_002_000.jpg,30329,man53715,2026
valencia-cf-84857,84857,valencia-cf,VALENCIA,Valencia CF,1,Portero,portero,Jugador,jugador,Stole Dimitrievski,Dimitrievski,Stole,Dimitrievski,1993-12-25,Kumanovo,MK,188,84,true,true,false,false,https://assets.laliga.com/squad/2026/t191/p94878/512x556/p94878_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p94878/1024x1113/p94878_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p94878/512x512/p94878_t191_2026_0_002_000.jpg,1035,p94878,2026
valencia-cf-84858,84858,valencia-cf,VALENCIA,Valencia CF,13,Portero,portero,Jugador,jugador,Cristian Rivero,C.rivero,Cristian,Rivero,1998-03-21,Gandía,ES,188,75,false,true,false,false,https://assets.laliga.com/squad/2026/t191/p442819/512x556/p442819_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p442819/1024x1113/p442819_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p442819/512x512/p442819_t191_2026_0_002_000.jpg,7427,p442819,2026
valencia-cf-86864,86864,valencia-cf,VALENCIA,Valencia CF,25,Portero,portero,Jugador,jugador,Kayne van Oevelen,Van Oevelen,Kayne,van Oevelen,2003-08-07,Zaandam,NL,199,84,false,true,true,false,https://assets.laliga.com/assets/useful/default-player/512x556/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/male_1_002.jpeg,46956,p546600,2026
valencia-cf-84866,84866,valencia-cf,VALENCIA,Valencia CF,3,Defensa,defensa,Jugador,jugador,José Manuel Arias Copete,Copete,José Manuel,Arias Copete,1999-10-10,Écija,ES,192,73,false,true,false,false,https://assets.laliga.com/squad/2026/t191/p500759/512x556/p500759_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p500759/1024x1113/p500759_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p500759/512x512/p500759_t191_2026_0_002_000.jpg,14080,p500759,2026
valencia-cf-84861,84861,valencia-cf,VALENCIA,Valencia CF,4,Defensa,defensa,Jugador,jugador,Mouctar Diakhaby,Diakhaby,Mouctar,Diakhaby,1996-12-19,Vendôme,GN,189,78,false,true,false,false,https://assets.laliga.com/squad/2026/t191/p208135/512x556/p208135_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p208135/1024x1113/p208135_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p208135/512x512/p208135_t191_2026_0_002_000.jpg,4872,p208135,2026
valencia-cf-84867,84867,valencia-cf,VALENCIA,Valencia CF,5,Defensa,defensa,Jugador,jugador,César Tárrega,Tárrega,César,Tárrega,2002-02-26,Aldaia,ES,194,78,false,true,false,false,https://assets.laliga.com/squad/2026/t191/p492898/512x556/p492898_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p492898/1024x1113/p492898_t191_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t191/p492898/512x512/p492898_t191_2026_0_002_000.jpg,24258,p492898,2026
